;Exposure time;Dose;Charge
0;1;1.8;1
1;1;1.7142857142857142;0
2;1;5.4;0
3;1;5.4;1
4;1;0.47368421052631576;0
5;1;16.2;0
6;1;16.2;1
7;1;15.428571428571429;0
8;28;1.8;0
9;28;1.8;1
10;28;1.7142857142857142;0
11;1;4.2631578947368425;0
12;28;0.8737864077669902;0
13;28;5.4;0
14;28;5.4;1
15;28;5.142857142857143;0
16;28;2.6213592233009706;0
17;28;2.6213592233009706;0
18;28;16.2;0
19;28;16.2;1
20;28;1.4210526315789473;0
21;28;7.864077669902912;0
22;28;7.864077669902912;0
23;28;4.2631578947368425;0
24;28;5.342803084781955;0
25;28;5.316390288240416;0
26;28;3.086940934008925;0
27;28;4.809985888581334;0
28;28;4.894773731896387;0
29;28;3.130974473010221;0
30;28;4.554620097718256;0
31;28;3.9418903812315875;0
32;28;4.199779957908995;0
33;28;3.4305803876182486;0
34;28;3.699880597383058;0
35;28;5.0123966706930645;0
36;28;4.588234966885636;0
37;28;4.382012043197529;0
38;28;3.8886138784749096;0
39;28;3.2182780567895097;0
40;28;3.176180936443908;0
41;28;4.050232002659958;0
42;28;4.267466501051617;0
43;28;5.270930989121715;0
