;Exposure time;Dose;Charge
0;1;1.8;1
1;1;1.7142857142857142;0
2;1;5.4;0
3;1;5.4;1
4;1;0.47368421052631576;0
5;1;16.2;0
6;1;16.2;1
7;1;15.428571428571429;0
8;28;1.8;0
9;28;1.8;1
10;28;1.7142857142857142;0
11;1;4.2631578947368425;0
12;28;0.8737864077669902;0
13;28;5.4;0
14;28;5.4;1
15;28;5.142857142857143;0
16;28;2.6213592233009706;0
17;28;2.6213592233009706;0
18;28;16.2;0
19;28;16.2;1
20;28;1.4210526315789473;0
21;28;7.864077669902912;0
22;28;7.864077669902912;0
23;28;4.2631578947368425;0
24;1;0.7974024681887248;0
25;1;0.9468913775787406;0
26;23;13.564940056377157;0
27;6;3.8129961195088904;0
28;5;3.333121063235877;0
29;23;13.31572276083126;0
30;9;5.258293799805783;0
31;15;8.726169566932246;0
32;12;7.266587977382326;0
33;20;11.620038574148687;0
34;17;10.09587604963405;0
35;4;2.6674087138331632;0
36;8;5.068043209595957;0
37;10;6.235206251376583;0
38;15;9.027699406102613;0
39;22;12.821609329696445;0
40;22;13.059867046899058;0
41;14;8.112986831684886;0
42;12;6.883501411790615;0
43;2;1.2041780695123852;0
