;Exposure time;Dose;Charge
0;1;1.8;1
1;1;1.7142857142857142;0
2;1;5.4;0
3;1;5.4;1
4;1;0.47368421052631576;0
5;1;16.2;0
6;1;16.2;1
7;1;15.428571428571429;0
8;28;1.8;0
9;28;1.8;1
10;28;1.7142857142857142;0
11;1;4.2631578947368425;0
12;28;0.8737864077669902;0
13;28;5.4;0
14;28;5.4;1
15;28;5.142857142857143;0
16;28;2.6213592233009706;0
17;28;2.6213592233009706;0
18;28;16.2;0
19;28;16.2;1
20;28;1.4210526315789473;0
21;28;7.864077669902912;0
22;28;7.864077669902912;0
23;28;4.2631578947368425;0
24;28;1.7901542789759575;0
25;28;1.8251894020315067;0
26;28;4.782431447521555;0
27;28;2.4969070079285034;0
28;28;2.3844405934204564;0
29;28;4.724023377968773;0
30;28;2.8356356954794393;0
31;28;3.648387990873105;0
32;28;3.306311640138084;0
33;28;4.326612597555789;0
34;28;3.9694006691196275;0
35;28;2.228420229260383;0
36;28;2.791047418886947;0
37;28;3.0645907938538923;0
38;28;3.719056343885782;0
39;28;4.608219971991393;0
40;28;4.664059488616331;0
41;28;3.5046787841326887;0
42;28;3.216529160479901;0
43;28;1.8854886640251345;0
