;Exposure time;Dose;Charge
0;1;1.8;1
1;1;1.7142857142857142;0
2;1;5.4;0
3;1;5.4;1
4;1;0.47368421052631576;0
5;1;16.2;0
6;1;16.2;1
7;1;15.428571428571429;0
8;28;1.8;0
9;28;1.8;1
10;28;1.7142857142857142;0
11;1;4.2631578947368425;0
12;28;0.8737864077669902;0
13;28;5.4;0
14;28;5.4;1
15;28;5.142857142857143;0
16;28;2.6213592233009706;0
17;28;2.6213592233009706;0
18;28;16.2;0
19;28;16.2;1
20;28;1.4210526315789473;0
21;28;7.864077669902912;0
22;28;7.864077669902912;0
23;28;4.2631578947368425;0
24;28;15.315159009826802;1
25;27;16.188785771889393;1
26;28;16.094243561404824;0
27;28;10.337439913575857;0
28;11;1.8;1
29;28;1.9017547951639306;1
30;28;15.846540347860397;0
31;28;8.916594938678573;0
32;28;7.002141067472837;0
33;2;2.471985550276062;1
34;1;1.8;1
35;7;1.5844040206111552;0
36;3;1.874420430693948;0
37;11;1.4465439348580245;0
