;Exposure time;Dose;Charge
0;1;1.8;1
1;1;1.7142857142857142;0
2;1;5.4;0
3;1;5.4;1
4;1;0.47368421052631576;0
5;1;16.2;0
6;1;16.2;1
7;1;15.428571428571429;0
8;28;1.8;0
9;28;1.8;1
10;28;1.7142857142857142;0
11;1;4.2631578947368425;0
12;28;0.8737864077669902;0
13;28;5.4;0
14;28;5.4;1
15;28;5.142857142857143;0
16;28;2.6213592233009706;0
17;28;2.6213592233009706;0
18;28;16.2;0
19;28;16.2;1
20;28;1.4210526315789473;0
21;28;7.864077669902912;0
22;28;7.864077669902912;0
23;28;4.2631578947368425;0
24;26;1.586132371425409;0
25;1;14.602565782197647;0
26;17;9.553385441582233;0
27;1;12.500956423040343;0
28;28;1.7082496595673962;0
29;1;4.177638527197248;0
30;1;4.01221521187993;0
31;22;1.7142857142857142;0
