;Exposure time;Dose;Charge
0;1;1.8;1
1;1;1.7142857142857142;0
2;1;5.4;0
3;1;5.4;1
4;1;0.47368421052631576;0
5;1;16.2;0
6;1;16.2;1
7;1;15.428571428571429;0
8;28;1.8;0
9;28;1.8;1
10;28;1.7142857142857142;0
11;1;4.2631578947368425;0
12;28;0.8737864077669902;0
13;28;5.4;0
14;28;5.4;1
15;28;5.142857142857143;0
16;28;2.6213592233009706;0
17;28;2.6213592233009706;0
18;28;16.2;0
19;28;16.2;1
20;28;1.4210526315789473;0
21;28;7.864077669902912;0
22;28;7.864077669902912;0
23;28;4.2631578947368425;0
24;28;2.6235231338223133;0
25;28;5.391145772667911;0
26;28;3.6351395454439723;0
27;28;4.958510961397204;0
28;28;4.271191168039258;0
29;28;5.335917805370357;0
30;28;3.482933563316405;0
31;28;3.277850435422134;0
32;28;2.6979748471667584;0
33;28;5.370164168788186;0
34;28;3.2681471614675055;0
35;28;2.7701167471404973;0
36;28;3.247892566179249;0
37;28;4.697956790072143;0
38;28;2.6679545677873513;0
39;28;3.918325631529824;0
40;28;2.8513088774431283;0
41;28;3.146229881715618;0
