;Exposure time;Dose;Charge
0;1;1.8;1
1;1;1.7142857142857142;0
2;1;5.4;0
3;1;5.4;1
4;1;0.47368421052631576;0
5;1;16.2;0
6;1;16.2;1
7;1;15.428571428571429;0
8;28;1.8;0
9;28;1.8;1
10;28;1.7142857142857142;0
11;1;4.2631578947368425;0
12;28;0.8737864077669902;0
13;28;5.4;0
14;28;5.4;1
15;28;5.142857142857143;0
16;28;2.6213592233009706;0
17;28;2.6213592233009706;0
18;28;16.2;0
19;28;16.2;1
20;28;1.4210526315789473;0
21;28;7.864077669902912;0
22;28;7.864077669902912;0
23;28;4.2631578947368425;0
24;28;2.086745972704146;0
25;28;1.8463341707348804;0
26;28;2.4847609188375053;0
27;28;4.162273814035568;0
28;28;1.801918223229446;0
29;28;1.8063971076112912;0
30;28;3.2493775725938407;0
31;17;2.791527766060854;0
32;28;2.615555248334096;0
33;28;4.206351500424303;0
34;28;2.970555047363547;0
35;28;3.277850435422134;0
36;28;1.9149448967577476;0
37;28;2.5998030766406544;0
38;28;3.0035229007677913;0
39;28;2.7701167471404973;0
