;Exposure time;Dose;Charge
0;1;1.8;1
1;1;1.7142857142857142;0
2;1;5.4;0
3;1;5.4;1
4;1;0.47368421052631576;0
5;1;16.2;0
6;1;16.2;1
7;1;15.428571428571429;0
8;28;1.8;0
9;28;1.8;1
10;28;1.7142857142857142;0
11;1;4.2631578947368425;0
12;28;0.8737864077669902;0
13;28;5.4;0
14;28;5.4;1
15;28;5.142857142857143;0
16;28;2.6213592233009706;0
17;28;2.6213592233009706;0
18;28;16.2;0
19;28;16.2;1
20;28;1.4210526315789473;0
21;28;7.864077669902912;0
22;28;7.864077669902912;0
23;28;4.2631578947368425;0
24;28;5.121876436341192;0
25;28;16.18806446838228;0
26;28;5.378358721059675;0
27;28;2.6051467981704715;0
28;28;10.248113389774758;0
29;28;0.9057700144993422;0
30;28;15.867901079403612;0
31;28;3.024757799879019;0
32;28;3.5901438348189116;0
33;28;2.471985550276062;0
34;28;15.797771476146867;0
35;28;2.6379768255490954;0
36;28;1.716079088791931;0
37;28;12.078568900797343;0
