;Exposure time;Dose;Charge
0;1;1.8;1
1;1;1.7142857142857142;0
2;1;5.4;0
3;1;5.4;1
4;1;0.47368421052631576;0
5;1;16.2;0
6;1;16.2;1
7;1;15.428571428571429;0
8;28;1.8;0
9;28;1.8;1
10;28;1.7142857142857142;0
11;1;4.2631578947368425;0
12;28;0.8737864077669902;0
13;28;5.4;0
14;28;5.4;1
15;28;5.142857142857143;0
16;28;2.6213592233009706;0
17;28;2.6213592233009706;0
18;28;16.2;0
19;28;16.2;1
20;28;1.4210526315789473;0
21;28;7.864077669902912;0
22;28;7.864077669902912;0
23;28;4.2631578947368425;0
24;2;0.4969235913784875;0
25;4;1.098530928374175;0
26;11;0.8515752520327495;0
27;8;1.529612853609153;0
28;28;0.8850516062293328;0
29;27;1.3925461757324158;0
30;5;0.6324227613469688;0
31;28;2.3664871890734434;0
32;5;0.5464327794190903;0
33;28;1.3206815380413757;0
34;19;4.1258187878209736;0
35;28;3.9445314739353794;0
