;Exposure time;Dose;Charge
0;1;1.8;1
1;1;1.7142857142857142;0
2;1;5.4;0
3;1;5.4;1
4;1;0.47368421052631576;0
5;1;16.2;0
6;1;16.2;1
7;1;15.428571428571429;0
8;28;1.8;0
9;28;1.8;1
10;28;1.7142857142857142;0
11;1;4.2631578947368425;0
12;28;0.8737864077669902;0
13;28;5.4;0
14;28;5.4;1
15;28;5.142857142857143;0
16;28;2.6213592233009706;0
17;28;2.6213592233009706;0
18;28;16.2;0
19;28;16.2;1
20;28;1.4210526315789473;0
21;28;7.864077669902912;0
22;28;7.864077669902912;0
23;28;4.2631578947368425;0
24;28;1.9407628724848065;0
25;28;4.260944560241328;0
26;28;5.113870089091374;0
27;28;3.025777681276401;0
28;28;2.9662642666887353;0
29;28;5.37395561790447;0
30;28;4.204374721135038;0
31;28;3.343629736256952;0
32;28;3.7719052398334103;0
33;28;1.8862820158444682;0
34;28;1.5254780408202993;0
35;28;2.5123588814753286;0
36;28;1.9452299346362876;0
37;28;2.8413453036099385;0
