;Exposure time;Dose;Charge
0;1;1.8;1
1;1;1.7142857142857142;0
2;1;5.4;0
3;1;5.4;1
4;1;0.47368421052631576;0
5;1;16.2;0
6;1;16.2;1
7;1;15.428571428571429;0
8;28;1.8;0
9;28;1.8;1
10;28;1.7142857142857142;0
11;1;4.2631578947368425;0
12;28;0.8737864077669902;0
13;28;5.4;0
14;28;5.4;1
15;28;5.142857142857143;0
16;28;2.6213592233009706;0
17;28;2.6213592233009706;0
18;28;16.2;0
19;28;16.2;1
20;28;1.4210526315789473;0
21;28;7.864077669902912;0
22;28;7.864077669902912;0
23;28;4.2631578947368425;0
24;28;2.021210247543299;0
25;28;4.272453899618003;0
26;28;2.7271156618961463;0
27;28;4.337118524810219;0
28;28;12.005854133273434;1
29;28;5.374561301209018;0
30;28;4.206351500424303;0
31;28;4.0795194928733105;0
32;28;3.7324292243194765;0
33;28;2.471985550276062;0
34;28;15.916559603487759;1
35;28;2.6379768255490954;0
36;28;2.0231779545334745;0
37;28;11.018200705371417;0
