;Exposure time;Dose;Charge
0;1;1.8;1
1;1;1.7142857142857142;0
2;1;5.4;0
3;1;5.4;1
4;1;0.47368421052631576;0
5;1;16.2;0
6;1;16.2;1
7;1;15.428571428571429;0
8;28;1.8;0
9;28;1.8;1
10;28;1.7142857142857142;0
11;1;4.2631578947368425;0
12;28;0.8737864077669902;0
13;28;5.4;0
14;28;5.4;1
15;28;5.142857142857143;0
16;28;2.6213592233009706;0
17;28;2.6213592233009706;0
18;28;16.2;0
19;28;16.2;1
20;28;1.4210526315789473;0
21;28;7.864077669902912;0
22;28;7.864077669902912;0
23;28;4.2631578947368425;0
24;28;1.874104179464889;0
25;28;1.9083245322168203;0
26;28;4.796793506881519;0
27;28;2.564420798441794;0
28;28;2.454569881945562;0
29;28;4.739743764527638;0
30;28;2.8952720746543363;0
31;28;3.6891231538760563;0
32;28;3.355002067111617;0
33;28;4.35157509528705;0
34;28;4.002670421000566;0
35;28;2.3021778983473506;0
36;28;2.8517207347267854;0
37;28;3.1189026358572907;0
38;28;3.758148056818671;0
39;28;4.626633461014849;0
40;28;4.681174384229905;0
41;28;3.5487560217109984;0
42;28;3.2673075520966472;0
43;28;1.9672214857919919;0
