;Exposure time;Dose;Charge
0;1;1.8;1
1;1;1.7142857142857142;0
2;1;5.4;0
3;1;5.4;1
4;1;0.47368421052631576;0
5;1;16.2;0
6;1;16.2;1
7;1;15.428571428571429;0
8;28;1.8;0
9;28;1.8;1
10;28;1.7142857142857142;0
11;1;4.2631578947368425;0
12;28;0.8737864077669902;0
13;28;5.4;0
14;28;5.4;1
15;28;5.142857142857143;0
16;28;2.6213592233009706;0
17;28;2.6213592233009706;0
18;28;16.2;0
19;28;16.2;1
20;28;1.4210526315789473;0
21;28;7.864077669902912;0
22;28;7.864077669902912;0
23;28;4.2631578947368425;0
24;28;4.660042578121304;0
25;28;1.8580716187232102;0
26;28;2.4228753097860634;0
27;28;1.9407628724848065;0
28;28;1.717156022671167;0
29;28;4.272012122068932;0
30;28;4.965136874103089;0
31;17;3.4868808327212157;0
32;28;5.391966726697585;0
33;28;4.204374721135038;0
34;28;2.9255743621985424;0
35;28;3.926226704249487;0
36;28;1.8862820158444682;0
37;28;4.196264066821464;0
38;28;4.5420713452711645;0
39;28;5.066050569864746;0
